text,label,color
Please highlight the agricultures yellow,agriculture,yellow
Please highlight the agricultures magenta,agriculture,magenta
Please highlight the agricultures green,agriculture,green
Please highlight the agricultures blue,agriculture,blue
Please highlight the agricultures white,agriculture,white
Please highlight the agricultures,agriculture,None
Please highlight the agricultures red,agriculture,red
Please highlight the agricultures light_blue,agriculture,light_blue
Please highlight the agricultures light_green,agriculture,light_green
Please highlight the agricultures orange,agriculture,orange
Please highlight the agricultures purple,agriculture,purple
Please highlight the agricultures pink,agriculture,pink
Please highlight the agricultures brown,agriculture,brown
Please highlight the agricultures gray,agriculture,gray
Please highlight the agricultures grey,agriculture,grey
Please highlight the agricultures violet,agriculture,violet
Please highlight the agricultures silver,agriculture,silver
Please highlight the agricultures gold,agriculture,gold
Please highlight the agricultures teal,agriculture,teal
Please highlight the farm cyan,agriculture,cyan
Please highlight the farm yellow,agriculture,yellow
Please highlight the farm magenta,agriculture,magenta
Please highlight the farm green,agriculture,green
Please highlight the farm blue,agriculture,blue
Please highlight the farm white,agriculture,white
Please highlight the farm,agriculture,None
Please highlight the farm red,agriculture,red
Please highlight the farm light_blue,agriculture,light_blue
Please highlight the farm light_green,agriculture,light_green
Please highlight the farm orange,agriculture,orange
Please highlight the farm purple,agriculture,purple
Please highlight the farm pink,agriculture,pink
Please highlight the farm brown,agriculture,brown
Please highlight the farm gray,agriculture,gray
Please highlight the farm grey,agriculture,grey
Please highlight the farm violet,agriculture,violet
Please highlight the farm silver,agriculture,silver
Please highlight the farm gold,agriculture,gold
Please highlight the farm teal,agriculture,teal
Please highlight the agricultural areas cyan,agriculture,cyan
Please highlight the agricultural areas yellow,agriculture,yellow
Please highlight the agricultural areas magenta,agriculture,magenta
Please highlight the agricultural areas green,agriculture,green
Please highlight the agricultural areas blue,agriculture,blue
Please highlight the agricultural areas white,agriculture,white
Please highlight the agricultural areas,agriculture,None
Please highlight the agricultural areas red,agriculture,red
Please highlight the agricultural areas light_blue,agriculture,light_blue
Please highlight the agricultural areas light_green,agriculture,light_green
Please highlight the agricultural areas orange,agriculture,orange
Please highlight the agricultural areas purple,agriculture,purple
Please highlight the agricultural areas pink,agriculture,pink
Please highlight the agricultural areas brown,agriculture,brown
Please highlight the agricultural areas gray,agriculture,gray
Please highlight the agricultural areas grey,agriculture,grey
Please highlight the agricultural areas violet,agriculture,violet
Please highlight the agricultural areas silver,agriculture,silver
Please highlight the agricultural areas gold,agriculture,gold
Please highlight the agricultural areas teal,agriculture,teal
Please highlight the farmland cyan,agriculture,cyan
Please highlight the farmland yellow,agriculture,yellow
Please highlight the farmland magenta,agriculture,magenta
Please highlight the farmland green,agriculture,green
Please highlight the farmland blue,agriculture,blue
Please highlight the farmland white,agriculture,white
Please highlight the farmland,agriculture,None
Please highlight the farmland red,agriculture,red
Please highlight the farmland light_blue,agriculture,light_blue
Please highlight the farmland light_green,agriculture,light_green
Please highlight the farmland orange,agriculture,orange
Please highlight the farmland purple,agriculture,purple
Please highlight the farmland pink,agriculture,pink
Please highlight the farmland brown,agriculture,brown
Please highlight the farmland gray,agriculture,gray
Please highlight the farmland grey,agriculture,grey
Please highlight the farmland violet,agriculture,violet
Please highlight the farmland silver,agriculture,silver
Please highlight the farmland gold,agriculture,gold
Please highlight the farmland teal,agriculture,teal
Please highlight the farming areas cyan,agriculture,cyan
Please highlight the farming areas yellow,agriculture,yellow
Please highlight the farming areas magenta,agriculture,magenta
Please highlight the farming areas green,agriculture,green
Please highlight the farming areas blue,agriculture,blue
Please highlight the farming areas white,agriculture,white
Please highlight the farming areas,agriculture,None
Please highlight the farming areas red,agriculture,red
Please highlight the farming areas light_blue,agriculture,light_blue
Please highlight the farming areas light_green,agriculture,light_green
Please highlight the farming areas orange,agriculture,orange
Please highlight the farming areas purple,agriculture,purple
Please highlight the farming areas pink,agriculture,pink
Please highlight the farming areas brown,agriculture,brown
Please highlight the farming areas gray,agriculture,gray
Please highlight the farming areas grey,agriculture,grey
Please highlight the farming areas violet,agriculture,violet
Please highlight the farming areas silver,agriculture,silver
Please highlight the farming areas gold,agriculture,gold
Please highlight the farming areas teal,agriculture,teal
Please highlight the crops cyan,agriculture,cyan
Please highlight the crops yellow,agriculture,yellow
Please highlight the crops magenta,agriculture,magenta
Please highlight the crops green,agriculture,green
Please highlight the crops blue,agriculture,blue
Please highlight the crops white,agriculture,white
Please highlight the crops,agriculture,None
Please highlight the crops red,agriculture,red
Please highlight the crops light_blue,agriculture,light_blue
Please highlight the crops light_green,agriculture,light_green
Please highlight the crops orange,agriculture,orange
Please highlight the crops purple,agriculture,purple
Please highlight the crops pink,agriculture,pink
Please highlight the crops brown,agriculture,brown
Please highlight the crops gray,agriculture,gray
Please highlight the crops grey,agriculture,grey
Please highlight the crops violet,agriculture,violet
Please highlight the crops silver,agriculture,silver
Please highlight the crops gold,agriculture,gold
Please highlight the crops teal,agriculture,teal
Please highlight the rangeland cyan,rangeland,cyan
Please highlight the rangeland yellow,rangeland,yellow
Please highlight the rangeland magenta,rangeland,magenta
Please highlight the rangeland green,rangeland,green
Please highlight the rangeland blue,rangeland,blue
Please highlight the rangeland white,rangeland,white
Please highlight the rangeland,rangeland,None
Please highlight the rangeland red,rangeland,red
Please highlight the rangeland light_blue,rangeland,light_blue
Please highlight the rangeland light_green,rangeland,light_green
Please highlight the rangeland orange,rangeland,orange
Please highlight the rangeland purple,rangeland,purple
Please highlight the rangeland pink,rangeland,pink
Please highlight the rangeland brown,rangeland,brown
Please highlight the rangeland gray,rangeland,gray
Please highlight the rangeland grey,rangeland,grey
Please highlight the rangeland violet,rangeland,violet
Please highlight the rangeland silver,rangeland,silver
Please highlight the rangeland gold,rangeland,gold
Please highlight the rangeland teal,rangeland,teal
Please highlight the grassland cyan,rangeland,cyan
Please highlight the grassland yellow,rangeland,yellow
Please highlight the grassland magenta,rangeland,magenta
Please highlight the grassland green,rangeland,green
Please highlight the grassland blue,rangeland,blue
Please highlight the grassland white,rangeland,white
Please highlight the grassland,rangeland,None
Please highlight the grassland red,rangeland,red
Please highlight the grassland light_blue,rangeland,light_blue
Please highlight the grassland light_green,rangeland,light_green
Please highlight the grassland orange,rangeland,orange
Please highlight the grassland purple,rangeland,purple
Please highlight the grassland pink,rangeland,pink
Please highlight the grassland brown,rangeland,brown
Please highlight the grassland gray,rangeland,gray
Please highlight the grassland grey,rangeland,grey
Please highlight the grassland violet,rangeland,violet
Please highlight the grassland silver,rangeland,silver
Please highlight the grassland gold,rangeland,gold
Please highlight the grassland teal,rangeland,teal
Please highlight the pastures cyan,rangeland,cyan
Please highlight the pastures yellow,rangeland,yellow
Please highlight the pastures magenta,rangeland,magenta
Please highlight the pastures green,rangeland,green
Please highlight the pastures blue,rangeland,blue
Please highlight the pastures white,rangeland,white
Please highlight the pastures,rangeland,None
Please highlight the pastures red,rangeland,red
Please highlight the pastures light_blue,rangeland,light_blue
Please highlight the pastures light_green,rangeland,light_green
Please highlight the pastures orange,rangeland,orange
Please highlight the pastures purple,rangeland,purple
Please highlight the pastures pink,rangeland,pink
Please highlight the pastures brown,rangeland,brown
Please highlight the pastures gray,rangeland,gray
Please highlight the pastures grey,rangeland,grey
Please highlight the pastures violet,rangeland,violet
Please highlight the pastures silver,rangeland,silver
Please highlight the pastures gold,rangeland,gold
Please highlight the pastures teal,rangeland,teal
Please highlight the grazing areas cyan,rangeland,cyan
Please highlight the grazing areas yellow,rangeland,yellow
Please highlight the grazing areas magenta,rangeland,magenta
Please highlight the grazing areas green,rangeland,green
Please highlight the grazing areas blue,rangeland,blue
Please highlight the grazing areas white,rangeland,white
Please highlight the grazing areas,rangeland,None
Please highlight the grazing areas red,rangeland,red
Please highlight the grazing areas light_blue,rangeland,light_blue
Please highlight the grazing areas light_green,rangeland,light_green
Please highlight the grazing areas orange,rangeland,orange
Please highlight the grazing areas purple,rangeland,purple
Please highlight the grazing areas pink,rangeland,pink
Please highlight the grazing areas brown,rangeland,brown
Please highlight the grazing areas gray,rangeland,gray
Please highlight the grazing areas grey,rangeland,grey
Please highlight the grazing areas violet,rangeland,violet
Please highlight the grazing areas silver,rangeland,silver
Please highlight the grazing areas gold,rangeland,gold
Please highlight the grazing areas teal,rangeland,teal
Please highlight the meadows cyan,rangeland,cyan
Please highlight the meadows yellow,rangeland,yellow
Please highlight the meadows magenta,rangeland,magenta
Please highlight the meadows green,rangeland,green
Please highlight the meadows blue,rangeland,blue
Please highlight the meadows white,rangeland,white
Please highlight the meadows,rangeland,None
Please highlight the meadows red,rangeland,red
Please highlight the meadows light_blue,rangeland,light_blue
Please highlight the meadows light_green,rangeland,light_green
Please highlight the meadows orange,rangeland,orange
Please highlight the meadows purple,rangeland,purple
Please highlight the meadows pink,rangeland,pink
Please highlight the meadows brown,rangeland,brown
Please highlight the meadows gray,rangeland,gray
Please highlight the meadows grey,rangeland,grey
Please highlight the meadows violet,rangeland,violet
Please highlight the meadows silver,rangeland,silver
Please highlight the meadows gold,rangeland,gold
Please highlight the meadows teal,rangeland,teal
Please highlight the forest cyan,forest,cyan
Please highlight the forest yellow,forest,yellow
Please highlight the forest magenta,forest,magenta
Please highlight the forest green,forest,green
Please highlight the forest blue,forest,blue
Please highlight the forest white,forest,white
Please highlight the forest,forest,None
Please highlight the forest red,forest,red
Please highlight the forest light_blue,forest,light_blue
Please highlight the forest light_green,forest,light_green
Please highlight the forest orange,forest,orange
Please highlight the forest purple,forest,purple
Please highlight the forest pink,forest,pink
Please highlight the forest brown,forest,brown
Please highlight the forest gray,forest,gray
Please highlight the forest grey,forest,grey
Please highlight the forest violet,forest,violet
Please highlight the forest silver,forest,silver
Please highlight the forest gold,forest,gold
Please highlight the forest teal,forest,teal
Please highlight the forests cyan,forest,cyan
Please highlight the forests yellow,forest,yellow
Please highlight the forests magenta,forest,magenta
Please highlight the forests green,forest,green
Please highlight the forests blue,forest,blue
Please highlight the forests white,forest,white
Please highlight the forests,forest,None
Please highlight the forests red,forest,red
Please highlight the forests light_blue,forest,light_blue
Please highlight the forests light_green,forest,light_green
Please highlight the forests orange,forest,orange
Please highlight the forests purple,forest,purple
Please highlight the forests pink,forest,pink
Please highlight the forests brown,forest,brown
Please highlight the forests gray,forest,gray
Please highlight the forests grey,forest,grey
Please highlight the forests violet,forest,violet
Please highlight the forests silver,forest,silver
Please highlight the forests gold,forest,gold
Please highlight the forests teal,forest,teal
Please highlight the forested areas cyan,forest,cyan
Please highlight the forested areas yellow,forest,yellow
Please highlight the forested areas magenta,forest,magenta
Please highlight the forested areas green,forest,green
Please highlight the forested areas blue,forest,blue
Please highlight the forested areas white,forest,white
Please highlight the forested areas,forest,None
Please highlight the forested areas red,forest,red
Please highlight the forested areas light_blue,forest,light_blue
Please highlight the forested areas light_green,forest,light_green
Please highlight the forested areas orange,forest,orange
Please highlight the forested areas purple,forest,purple
Please highlight the forested areas pink,forest,pink
Please highlight the forested areas brown,forest,brown
Please highlight the forested areas gray,forest,gray
Please highlight the forested areas grey,forest,grey
Please highlight the forested areas violet,forest,violet
Please highlight the forested areas silver,forest,silver
Please highlight the forested areas gold,forest,gold
Please highlight the forested areas teal,forest,teal
Please highlight the woodland cyan,forest,cyan
Please highlight the woodland yellow,forest,yellow
Please highlight the woodland magenta,forest,magenta
Please highlight the woodland green,forest,green
Please highlight the woodland blue,forest,blue
Please highlight the woodland white,forest,white
Please highlight the woodland,forest,None
Please highlight the woodland red,forest,red
Please highlight the woodland light_blue,forest,light_blue
Please highlight the woodland light_green,forest,light_green
Please highlight the woodland orange,forest,orange
Please highlight the woodland purple,forest,purple
Please highlight the woodland pink,forest,pink
Please highlight the woodland brown,forest,brown
Please highlight the woodland gray,forest,gray
Please highlight the woodland grey,forest,grey
Please highlight the woodland violet,forest,violet
Please highlight the woodland silver,forest,silver
Please highlight the woodland gold,forest,gold
Please highlight the woodland teal,forest,teal
Please highlight the forest regions cyan,forest,cyan
Please highlight the forest regions yellow,forest,yellow
Please highlight the forest regions magenta,forest,magenta
Please highlight the forest regions green,forest,green
Please highlight the forest regions blue,forest,blue
Please highlight the forest regions white,forest,white
Please highlight the forest regions,forest,None
Please highlight the forest regions red,forest,red
Please highlight the forest regions light_blue,forest,light_blue
Please highlight the forest regions light_green,forest,light_green
Please highlight the forest regions orange,forest,orange
Please highlight the forest regions purple,forest,purple
Please highlight the forest regions pink,forest,pink
Please highlight the forest regions brown,forest,brown
Please highlight the forest regions gray,forest,gray
Please highlight the forest regions grey,forest,grey
Please highlight the forest regions violet,forest,violet
Please highlight the forest regions silver,forest,silver
Please highlight the forest regions gold,forest,gold
Please highlight the forest regions teal,forest,teal
Please highlight the water cyan,water,cyan
Please highlight the water yellow,water,yellow
Please highlight the water magenta,water,magenta
Please highlight the water green,water,green
Please highlight the water blue,water,blue
Please highlight the water white,water,white
Please highlight the water,water,None
Please highlight the water red,water,red
Please highlight the water light_blue,water,light_blue
Please highlight the water light_green,water,light_green
Please highlight the water orange,water,orange
Please highlight the water purple,water,purple
Please highlight the water pink,water,pink
Please highlight the water brown,water,brown
Please highlight the water gray,water,gray
Please highlight the water grey,water,grey
Please highlight the water violet,water,violet
Please highlight the water silver,water,silver
Please highlight the water gold,water,gold
Please highlight the water teal,water,teal
Please highlight the water bodies cyan,water,cyan
Please highlight the water bodies yellow,water,yellow
Please highlight the water bodies magenta,water,magenta
Please highlight the water bodies green,water,green
Please highlight the water bodies blue,water,blue
Please highlight the water bodies white,water,white
Please highlight the water bodies,water,None
Please highlight the water bodies red,water,red
Please highlight the water bodies light_blue,water,light_blue
Please highlight the water bodies light_green,water,light_green
Please highlight the water bodies orange,water,orange
Please highlight the water bodies purple,water,purple
Please highlight the water bodies pink,water,pink
Please highlight the water bodies brown,water,brown
Please highlight the water bodies gray,water,gray
Please highlight the water bodies grey,water,grey
Please highlight the water bodies violet,water,violet
Please highlight the water bodies silver,water,silver
Please highlight the water bodies gold,water,gold
Please highlight the water bodies teal,water,teal
Please highlight the lakes cyan,water,cyan
Please highlight the lakes yellow,water,yellow
Please highlight the lakes magenta,water,magenta
Please highlight the lakes green,water,green
Please highlight the lakes blue,water,blue
Please highlight the lakes white,water,white
Please highlight the lakes,water,None
Please highlight the lakes red,water,red
Please highlight the lakes light_blue,water,light_blue
Please highlight the lakes light_green,water,light_green
Please highlight the lakes orange,water,orange
Please highlight the lakes purple,water,purple
Please highlight the lakes pink,water,pink
Please highlight the lakes brown,water,brown
Please highlight the lakes gray,water,gray
Please highlight the lakes grey,water,grey
Please highlight the lakes violet,water,violet
Please highlight the lakes silver,water,silver
Please highlight the lakes gold,water,gold
Please highlight the lakes teal,water,teal
Please highlight the rivers cyan,water,cyan
Please highlight the rivers yellow,water,yellow
Please highlight the rivers magenta,water,magenta
Please highlight the rivers green,water,green
Please highlight the rivers blue,water,blue
Please highlight the rivers white,water,white
Please highlight the rivers,water,None
Please highlight the rivers red,water,red
Please highlight the rivers light_blue,water,light_blue
Please highlight the rivers light_green,water,light_green
Please highlight the rivers orange,water,orange
Please highlight the rivers purple,water,purple
Please highlight the rivers pink,water,pink
Please highlight the rivers brown,water,brown
Please highlight the rivers gray,water,gray
Please highlight the rivers grey,water,grey
Please highlight the rivers violet,water,violet
Please highlight the rivers silver,water,silver
Please highlight the rivers gold,water,gold
Please highlight the rivers teal,water,teal
Please highlight the water areas cyan,water,cyan
Please highlight the water areas yellow,water,yellow
Please highlight the water areas magenta,water,magenta
Please highlight the water areas green,water,green
Please highlight the water areas blue,water,blue
Please highlight the water areas white,water,white
Please highlight the water areas,water,None
Please highlight the water areas red,water,red
Please highlight the water areas light_blue,water,light_blue
Please highlight the water areas light_green,water,light_green
Please highlight the water areas orange,water,orange
Please highlight the water areas purple,water,purple
Please highlight the water areas pink,water,pink
Please highlight the water areas brown,water,brown
Please highlight the water areas gray,water,gray
Please highlight the water areas grey,water,grey
Please highlight the water areas violet,water,violet
Please highlight the water areas silver,water,silver
Please highlight the water areas gold,water,gold
Please highlight the water areas teal,water,teal
Please highlight the barren cyan,barren,cyan
Please highlight the barren yellow,barren,yellow
Please highlight the barren magenta,barren,magenta
Please highlight the barren green,barren,green
Please highlight the barren blue,barren,blue
Please highlight the barren white,barren,white
Please highlight the barren,barren,None
Please highlight the barren red,barren,red
Please highlight the barren light_blue,barren,light_blue
Please highlight the barren light_green,barren,light_green
Please highlight the barren orange,barren,orange
Please highlight the barren purple,barren,purple
Please highlight the barren pink,barren,pink
Please highlight the barren brown,barren,brown
Please highlight the barren gray,barren,gray
Please highlight the barren grey,barren,grey
Please highlight the barren violet,barren,violet
Please highlight the barren silver,barren,silver
Please highlight the barren gold,barren,gold
Please highlight the barren teal,barren,teal
Please highlight the desert cyan,barren,cyan
Please highlight the desert yellow,barren,yellow
Please highlight the desert magenta,barren,magenta
Please highlight the desert green,barren,green
Please highlight the desert blue,barren,blue
Please highlight the desert white,barren,white
Please highlight the desert,barren,None
Please highlight the desert red,barren,red
Please highlight the desert light_blue,barren,light_blue
Please highlight the desert light_green,barren,light_green
Please highlight the desert orange,barren,orange
Please highlight the desert purple,barren,purple
Please highlight the desert pink,barren,pink
Please highlight the desert brown,barren,brown
Please highlight the desert gray,barren,gray
Please highlight the desert grey,barren,grey
Please highlight the desert violet,barren,violet
Please highlight the desert silver,barren,silver
Please highlight the desert gold,barren,gold
Please highlight the desert teal,barren,teal
Please highlight the arid land cyan,barren,cyan
Please highlight the arid land yellow,barren,yellow
Please highlight the arid land magenta,barren,magenta
Please highlight the arid land green,barren,green
Please highlight the arid land blue,barren,blue
Please highlight the arid land white,barren,white
Please highlight the arid land,barren,None
Please highlight the arid land red,barren,red
Please highlight the arid land light_blue,barren,light_blue
Please highlight the arid land light_green,barren,light_green
Please highlight the arid land orange,barren,orange
Please highlight the arid land purple,barren,purple
Please highlight the arid land pink,barren,pink
Please highlight the arid land brown,barren,brown
Please highlight the arid land gray,barren,gray
Please highlight the arid land grey,barren,grey
Please highlight the arid land violet,barren,violet
Please highlight the arid land silver,barren,silver
Please highlight the arid land gold,barren,gold
Please highlight the arid land teal,barren,teal
Please highlight the barren areas cyan,barren,cyan
Please highlight the barren areas yellow,barren,yellow
Please highlight the barren areas magenta,barren,magenta
Please highlight the barren areas green,barren,green
Please highlight the barren areas blue,barren,blue
Please highlight the barren areas white,barren,white
Please highlight the barren areas,barren,None
Please highlight the barren areas red,barren,red
Please highlight the barren areas light_blue,barren,light_blue
Please highlight the barren areas light_green,barren,light_green
Please highlight the barren areas orange,barren,orange
Please highlight the barren areas purple,barren,purple
Please highlight the barren areas pink,barren,pink
Please highlight the barren areas brown,barren,brown
Please highlight the barren areas gray,barren,gray
Please highlight the barren areas grey,barren,grey
Please highlight the barren areas violet,barren,violet
Please highlight the barren areas silver,barren,silver
Please highlight the barren areas gold,barren,gold
Please highlight the barren areas teal,barren,teal
Please highlight the wasteland cyan,barren,cyan
Please highlight the wasteland yellow,barren,yellow
Please highlight the wasteland magenta,barren,magenta
Please highlight the wasteland green,barren,green
Please highlight the wasteland blue,barren,blue
Please highlight the wasteland white,barren,white
Please highlight the wasteland,barren,None
Please highlight the wasteland red,barren,red
Please highlight the wasteland light_blue,barren,light_blue
Please highlight the wasteland light_green,barren,light_green
Please highlight the wasteland orange,barren,orange
Please highlight the wasteland purple,barren,purple
Please highlight the wasteland pink,barren,pink
Please highlight the wasteland brown,barren,brown
Please highlight the wasteland gray,barren,gray
Please highlight the wasteland grey,barren,grey
Please highlight the wasteland violet,barren,violet
Please highlight the wasteland silver,barren,silver
Please highlight the wasteland gold,barren,gold
Please highlight the wasteland teal,barren,teal
Please do urban cyan,urban,cyan
Please do urban yellow,urban,yellow
Please do urban magenta,urban,magenta
Please do urban green,urban,green
Please do urban blue,urban,blue
Please do urban white,urban,white
Please do urban,urban,None
Please do urban red,urban,red
Please do urban light_blue,urban,light_blue
Please do urban light_green,urban,light_green
Please do urban orange,urban,orange
Please do urban purple,urban,purple
Please do urban pink,urban,pink
Please do urban brown,urban,brown
Please do urban gray,urban,gray
Please do urban grey,urban,grey
Please do urban violet,urban,violet
Please do urban silver,urban,silver
Please do urban gold,urban,gold
Please do urban teal,urban,teal
Please do urbans cyan,urban,cyan
Please do urbans yellow,urban,yellow
Please do urbans magenta,urban,magenta
Please do urbans green,urban,green
Please do urbans blue,urban,blue
Please do urbans white,urban,white
Please do urbans,urban,None
Please do urbans red,urban,red
Please do urbans light_blue,urban,light_blue
Please do urbans light_green,urban,light_green
Please do urbans orange,urban,orange
Please do urbans purple,urban,purple
Please do urbans pink,urban,pink
Please do urbans brown,urban,brown
Please do urbans gray,urban,gray
Please do urbans grey,urban,grey
Please do urbans violet,urban,violet
Please do urbans silver,urban,silver
Please do urbans gold,urban,gold
Please do urbans teal,urban,teal
Please do urban areas cyan,urban,cyan
Please do urban areas yellow,urban,yellow
Please do urban areas magenta,urban,magenta
Please do urban areas green,urban,green
Please do urban areas blue,urban,blue
Please do urban areas white,urban,white
Please do urban areas,urban,None
Please do urban areas red,urban,red
Please do urban areas light_blue,urban,light_blue
Please do urban areas light_green,urban,light_green
Please do urban areas orange,urban,orange
Please do urban areas purple,urban,purple
Please do urban areas pink,urban,pink
Please do urban areas brown,urban,brown
Please do urban areas gray,urban,gray
Please do urban areas grey,urban,grey
Please do urban areas violet,urban,violet
Please do urban areas silver,urban,silver
Please do urban areas gold,urban,gold
Please do urban areas teal,urban,teal
Please do cities cyan,urban,cyan
Please do cities yellow,urban,yellow
Please do cities magenta,urban,magenta
Please do cities green,urban,green
Please do cities blue,urban,blue
Please do cities white,urban,white
Please do cities,urban,None
Please do cities red,urban,red
Please do cities light_blue,urban,light_blue
Please do cities light_green,urban,light_green
Please do cities orange,urban,orange
Please do cities purple,urban,purple
Please do cities pink,urban,pink
Please do cities brown,urban,brown
Please do cities gray,urban,gray
Please do cities grey,urban,grey
Please do cities violet,urban,violet
Please do cities silver,urban,silver
Please do cities gold,urban,gold
Please do cities teal,urban,teal
Please do city areas cyan,urban,cyan
Please do city areas yellow,urban,yellow
Please do city areas magenta,urban,magenta
Please do city areas green,urban,green
Please do city areas blue,urban,blue
Please do city areas white,urban,white
Please do city areas,urban,None
Please do city areas red,urban,red
Please do city areas light_blue,urban,light_blue
Please do city areas light_green,urban,light_green
Please do city areas orange,urban,orange
Please do city areas purple,urban,purple
Please do city areas pink,urban,pink
Please do city areas brown,urban,brown
Please do city areas gray,urban,gray
Please do city areas grey,urban,grey
Please do city areas violet,urban,violet
Please do city areas silver,urban,silver
Please do city areas gold,urban,gold
Please do city areas teal,urban,teal
Please do urban regions cyan,urban,cyan
Please do urban regions yellow,urban,yellow
Please do urban regions magenta,urban,magenta
Please do urban regions green,urban,green
Please do urban regions blue,urban,blue
Please do urban regions white,urban,white
Please do urban regions,urban,None
Please do urban regions red,urban,red
Please do urban regions light_blue,urban,light_blue
Please do urban regions light_green,urban,light_green
Please do urban regions orange,urban,orange
Please do urban regions purple,urban,purple
Please do urban regions pink,urban,pink
Please do urban regions brown,urban,brown
Please do urban regions gray,urban,gray
Please do urban regions grey,urban,grey
Please do urban regions violet,urban,violet
Please do urban regions silver,urban,silver
Please do urban regions gold,urban,gold
Please do urban regions teal,urban,teal
Please do agriculture cyan,agriculture,cyan
Please do agriculture yellow,agriculture,yellow
Please do agriculture magenta,agriculture,magenta
Please do agriculture green,agriculture,green
Please do agriculture blue,agriculture,blue
Please do agriculture white,agriculture,white
Please do agriculture,agriculture,None
Please do agriculture red,agriculture,red
Please do agriculture light_blue,agriculture,light_blue
Please do agriculture light_green,agriculture,light_green
Please do agriculture orange,agriculture,orange
Please do agriculture purple,agriculture,purple
Please do agriculture pink,agriculture,pink
Please do agriculture brown,agriculture,brown
Please do agriculture gray,agriculture,gray
Please do agriculture grey,agriculture,grey
Please do agriculture violet,agriculture,violet
Please do agriculture silver,agriculture,silver
Please do agriculture gold,agriculture,gold
Please do agriculture teal,agriculture,teal
Please do agricultures cyan,agriculture,cyan
Please do agricultures yellow,agriculture,yellow
Please do agricultures magenta,agriculture,magenta
Please do agricultures green,agriculture,green
Please do agricultures blue,agriculture,blue
Please do agricultures white,agriculture,white
Please do agricultures,agriculture,None
Please do agricultures red,agriculture,red
Please do agricultures light_blue,agriculture,light_blue
Please do agricultures light_green,agriculture,light_green
Please do agricultures orange,agriculture,orange
Please do agricultures purple,agriculture,purple
Please do agricultures pink,agriculture,pink
Please do agricultures brown,agriculture,brown
Please do agricultures gray,agriculture,gray
Please do agricultures grey,agriculture,grey
Please do agricultures violet,agriculture,violet
Please do agricultures silver,agriculture,silver
Please do agricultures gold,agriculture,gold
Please do agricultures teal,agriculture,teal
Please do farm cyan,agriculture,cyan
Please do farm yellow,agriculture,yellow
Please do farm magenta,agriculture,magenta
Please do farm green,agriculture,green
Please do farm blue,agriculture,blue
Please do farm white,agriculture,white
Please do farm,agriculture,None
Please do farm red,agriculture,red
Please do farm light_blue,agriculture,light_blue
Please do farm light_green,agriculture,light_green
Please do farm orange,agriculture,orange
Please do farm purple,agriculture,purple
Please do farm pink,agriculture,pink
Please do farm brown,agriculture,brown
Please do farm gray,agriculture,gray
Please do farm grey,agriculture,grey
Please do farm violet,agriculture,violet
Please do farm silver,agriculture,silver
Please do farm gold,agriculture,gold
Please do farm teal,agriculture,teal
Please do agricultural areas cyan,agriculture,cyan
Please do agricultural areas yellow,agriculture,yellow
Please do agricultural areas magenta,agriculture,magenta
Please do agricultural areas green,agriculture,green
Please do agricultural areas blue,agriculture,blue
Please do agricultural areas white,agriculture,white
Please do agricultural areas,agriculture,None
Please do agricultural areas red,agriculture,red
Please do agricultural areas light_blue,agriculture,light_blue
Please do agricultural areas light_green,agriculture,light_green
Please do agricultural areas orange,agriculture,orange
Please do agricultural areas purple,agriculture,purple
Please do agricultural areas pink,agriculture,pink
Please do agricultural areas brown,agriculture,brown
Please do agricultural areas gray,agriculture,gray
Please do agricultural areas grey,agriculture,grey
Please do agricultural areas violet,agriculture,violet
Please do agricultural areas silver,agriculture,silver
Please do agricultural areas gold,agriculture,gold
Please do agricultural areas teal,agriculture,teal
Please do farmland cyan,agriculture,cyan
Please do farmland yellow,agriculture,yellow
Please do farmland magenta,agriculture,magenta
Please do farmland green,agriculture,green
Please do farmland blue,agriculture,blue
Please do farmland white,agriculture,white
Please do farmland,agriculture,None
Please do farmland red,agriculture,red
Please do farmland light_blue,agriculture,light_blue
Please do farmland light_green,agriculture,light_green
Please do farmland orange,agriculture,orange
Please do farmland purple,agriculture,purple
Please do farmland pink,agriculture,pink
Please do farmland brown,agriculture,brown
Please do farmland gray,agriculture,gray
Please do farmland grey,agriculture,grey
Please do farmland violet,agriculture,violet
Please do farmland silver,agriculture,silver
Please do farmland gold,agriculture,gold
Please do farmland teal,agriculture,teal
Please do farming areas cyan,agriculture,cyan
Please do farming areas yellow,agriculture,yellow
Please do farming areas magenta,agriculture,magenta
Please do farming areas green,agriculture,green
Please do farming areas blue,agriculture,blue
Please do farming areas white,agriculture,white
Please do farming areas,agriculture,None
Please do farming areas red,agriculture,red
Please do farming areas light_blue,agriculture,light_blue
Please do farming areas light_green,agriculture,light_green
Please do farming areas orange,agriculture,orange
Please do farming areas purple,agriculture,purple
Please do farming areas pink,agriculture,pink
Please do farming areas brown,agriculture,brown
Please do farming areas gray,agriculture,gray
Please do farming areas grey,agriculture,grey
Please do farming areas violet,agriculture,violet
Please do farming areas silver,agriculture,silver
Please do farming areas gold,agriculture,gold
Please do farming areas teal,agriculture,teal
Please do crops cyan,agriculture,cyan
Please do crops yellow,agriculture,yellow
Please do crops magenta,agriculture,magenta
Please do crops green,agriculture,green
Please do crops blue,agriculture,blue
Please do crops white,agriculture,white
Please do crops,agriculture,None
Please do crops red,agriculture,red
Please do crops light_blue,agriculture,light_blue
Please do crops light_green,agriculture,light_green
